"date","year","month","day","weeknr","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","covid_cases_bs","pm25","temperature","precipitation","mode","total_per_mode"
2017-05-22,2017,5,22,21,,,,,,,,,15.8,112.7,"total_velo",386304
2017-05-29,2017,5,29,22,,,,,,,,,15.8,112.7,"total_fahrzeug",2024198
2017-05-29,2017,5,29,22,,,,,,,,,15.8,112.7,"total_oev",
2017-05-29,2017,5,29,22,,,,,,,,,15.8,112.7,"total_fuss",389041
2017-05-29,2017,5,29,22,,,,,,,,,15.8,112.7,"total_velo",415129
2017-06-05,2017,6,5,23,,,,,,,,,20.9,32,"total_fahrzeug",1898108
2017-06-05,2017,6,5,23,,,,,,,,,20.9,32,"total_oev",
2017-06-05,2017,6,5,23,,,,,,,,,20.9,32,"total_fuss",381784
2017-06-05,2017,6,5,23,,,,,,,,,20.9,32,"total_velo",386728
2017-06-12,2017,6,12,24,,,,,,,,,20.9,32,"total_fahrzeug",2067294
2017-06-12,2017,6,12,24,,,,,,,,,20.9,32,"total_oev",
2017-06-12,2017,6,12,24,,,,,,,,,20.9,32,"total_fuss",453032
2017-06-12,2017,6,12,24,,,,,,,,,20.9,32,"total_velo",466422
2017-06-19,2017,6,19,25,,,,,,,,,20.9,32,"total_fahrzeug",2012416
2017-06-19,2017,6,19,25,,,,,,,,,20.9,32,"total_oev",
2017-06-19,2017,6,19,25,,,,,,,,,20.9,32,"total_fuss",501896
2017-06-19,2017,6,19,25,,,,,,,,,20.9,32,"total_velo",474939
2017-06-26,2017,6,26,26,,,,,,,,,20.9,32,"total_fahrzeug",2017510
2017-06-26,2017,6,26,26,,,,,,,,,20.9,32,"total_oev",
2017-06-26,2017,6,26,26,,,,,,,,,20.9,32,"total_fuss",448908
2017-06-26,2017,6,26,26,,,,,,,,,20.9,32,"total_velo",388535
2017-07-03,2017,7,3,27,,,,,,,,,20.9,71.3,"total_fahrzeug",1820048
2017-07-03,2017,7,3,27,,,,,,,,,20.9,71.3,"total_oev",
2017-07-03,2017,7,3,27,,,,,,,,,20.9,71.3,"total_fuss",413971
2017-07-03,2017,7,3,27,,,,,,,,,20.9,71.3,"total_velo",378972
2017-07-10,2017,7,10,28,,,,,,,,,20.9,71.3,"total_fahrzeug",1793736
2017-07-10,2017,7,10,28,,,,,,,,,20.9,71.3,"total_oev",
2017-07-10,2017,7,10,28,,,,,,,,,20.9,71.3,"total_fuss",388307
2017-07-10,2017,7,10,28,,,,,,,,,20.9,71.3,"total_velo",330654
2017-07-17,2017,7,17,29,,,,,,,,,20.9,71.3,"total_fahrzeug",1743233
2017-07-17,2017,7,17,29,,,,,,,,,20.9,71.3,"total_oev",
2017-07-17,2017,7,17,29,,,,,,,,,20.9,71.3,"total_fuss",393947
2017-07-17,2017,7,17,29,,,,,,,,,20.9,71.3,"total_velo",331339
2017-07-24,2017,7,24,30,,,,,,,,,20.9,71.3,"total_fahrzeug",1772032
2017-07-24,2017,7,24,30,,,,,,,,,20.9,71.3,"total_oev",
2017-07-24,2017,7,24,30,,,,,,,,,20.9,71.3,"total_fuss",379921
2017-07-24,2017,7,24,30,,,,,,,,,20.9,71.3,"total_velo",276714
2017-07-31,2017,7,31,31,,,,,,,,,20.9,71.3,"total_fahrzeug",1637176
2017-07-31,2017,7,31,31,,,,,,,,,20.9,71.3,"total_oev",
2017-07-31,2017,7,31,31,,,,,,,,,20.9,71.3,"total_fuss",322571
2017-07-31,2017,7,31,31,,,,,,,,,20.9,71.3,"total_velo",320067
2017-08-07,2017,8,7,32,,,,,,,,,20.5,100.2,"total_fahrzeug",1875836
2017-08-07,2017,8,7,32,,,,,,,,,20.5,100.2,"total_oev",
2017-08-07,2017,8,7,32,,,,,,,,,20.5,100.2,"total_fuss",374165
2017-08-07,2017,8,7,32,,,,,,,,,20.5,100.2,"total_velo",316839
2017-08-14,2017,8,14,33,,,,,,,,,20.5,100.2,"total_fahrzeug",1927454
2017-08-14,2017,8,14,33,,,,,,,,,20.5,100.2,"total_oev",
2017-08-14,2017,8,14,33,,,,,,,,,20.5,100.2,"total_fuss",376590
2017-08-14,2017,8,14,33,,,,,,,,,20.5,100.2,"total_velo",422545
2017-08-21,2017,8,21,34,,,,,,,,,20.5,100.2,"total_fahrzeug",1885917
2017-08-21,2017,8,21,34,,,,,,,,,20.5,100.2,"total_oev",
2017-08-21,2017,8,21,34,,,,,,,,,20.5,100.2,"total_fuss",369828
2017-08-21,2017,8,21,34,,,,,,,,,20.5,100.2,"total_velo",437861
2017-08-28,2017,8,28,35,,,,,,,,,20.5,100.2,"total_fahrzeug",1960594
2017-08-28,2017,8,28,35,,,,,,,,,20.5,100.2,"total_oev",
2017-08-28,2017,8,28,35,,,,,,,,,20.5,100.2,"total_fuss",355239
2017-08-28,2017,8,28,35,,,,,,,,,20.5,100.2,"total_velo",374096
2017-09-04,2017,9,4,36,,,,,,,,,14.3,42.1,"total_fahrzeug",1790876
2017-09-04,2017,9,4,36,,,,,,,,,14.3,42.1,"total_oev",
2017-09-04,2017,9,4,36,,,,,,,,,14.3,42.1,"total_fuss",364679
2017-09-04,2017,9,4,36,,,,,,,,,14.3,42.1,"total_velo",377171
2017-09-11,2017,9,11,37,,,,,,,,,14.3,42.1,"total_fahrzeug",1790193
2017-09-11,2017,9,11,37,,,,,,,,,14.3,42.1,"total_oev",
2017-09-11,2017,9,11,37,,,,,,,,,14.3,42.1,"total_fuss",387930
2017-09-11,2017,9,11,37,,,,,,,,,14.3,42.1,"total_velo",358849
2017-09-18,2017,9,18,38,,,,,,,,,14.3,42.1,"total_fahrzeug",1742539
2017-09-18,2017,9,18,38,,,,,,,,,14.3,42.1,"total_oev",
2017-09-18,2017,9,18,38,,,,,,,,,14.3,42.1,"total_fuss",446533
2017-09-18,2017,9,18,38,,,,,,,,,14.3,42.1,"total_velo",385349
2017-09-25,2017,9,25,39,,,,,,,,,14.3,42.1,"total_fahrzeug",1764356
2017-09-25,2017,9,25,39,,,,,,,,,14.3,42.1,"total_oev",
2017-09-25,2017,9,25,39,,,,,,,,,14.3,42.1,"total_fuss",431798
2017-09-25,2017,9,25,39,,,,,,,,,14.3,42.1,"total_velo",382699
2017-10-02,2017,10,2,40,,,,,,,,,12.1,33.6,"total_fahrzeug",1634621
2017-10-02,2017,10,2,40,,,,,,,,,12.1,33.6,"total_oev",
2017-10-02,2017,10,2,40,,,,,,,,,12.1,33.6,"total_fuss",384664
2017-10-02,2017,10,2,40,,,,,,,,,12.1,33.6,"total_velo",275713
2017-10-09,2017,10,9,41,,,,,,,,,12.1,33.6,"total_fahrzeug",1652188
2017-10-09,2017,10,9,41,,,,,,,,,12.1,33.6,"total_oev",
2017-10-09,2017,10,9,41,,,,,,,,,12.1,33.6,"total_fuss",409942
2017-10-09,2017,10,9,41,,,,,,,,,12.1,33.6,"total_velo",329448
2017-10-16,2017,10,16,42,,,,,,,,,12.1,33.6,"total_fahrzeug",1748508
2017-10-16,2017,10,16,42,,,,,,,,,12.1,33.6,"total_oev",
2017-10-16,2017,10,16,42,,,,,,,,,12.1,33.6,"total_fuss",391279
2017-10-16,2017,10,16,42,,,,,,,,,12.1,33.6,"total_velo",383708
2017-10-23,2017,10,23,43,,,,,,,,,12.1,33.6,"total_fahrzeug",1801522
2017-10-23,2017,10,23,43,,,,,,,,,12.1,33.6,"total_oev",
2017-10-23,2017,10,23,43,,,,,,,,,12.1,33.6,"total_fuss",419770
2017-10-23,2017,10,23,43,,,,,,,,,12.1,33.6,"total_velo",354270
2017-10-30,2017,10,30,44,,,,,,,,,12.1,33.6,"total_fahrzeug",1763575
2017-10-30,2017,10,30,44,,,,,,,,,12.1,33.6,"total_oev",
2017-10-30,2017,10,30,44,,,,,,,,,12.1,33.6,"total_fuss",465954
2017-10-30,2017,10,30,44,,,,,,,,,12.1,33.6,"total_velo",355626
2017-11-06,2017,11,6,45,,,,,,,,,5.7,92.5,"total_fahrzeug",1753300
2017-11-06,2017,11,6,45,,,,,,,,,5.7,92.5,"total_oev",
2017-11-06,2017,11,6,45,,,,,,,,,5.7,92.5,"total_fuss",348533
2017-11-06,2017,11,6,45,,,,,,,,,5.7,92.5,"total_velo",288096
2017-11-13,2017,11,13,46,,,,,,,,,5.7,92.5,"total_fahrzeug",1755777
2017-11-13,2017,11,13,46,,,,,,,,,5.7,92.5,"total_oev",
2017-11-13,2017,11,13,46,,,,,,,,,5.7,92.5,"total_fuss",344860
2017-11-13,2017,11,13,46,,,,,,,,,5.7,92.5,"total_velo",301226
2017-11-20,2017,11,20,47,,,,,,,,,5.7,92.5,"total_fahrzeug",1763012
2017-11-20,2017,11,20,47,,,,,,,,,5.7,92.5,"total_oev",
2017-11-20,2017,11,20,47,,,,,,,,,5.7,92.5,"total_fuss",367821
2017-11-20,2017,11,20,47,,,,,,,,,5.7,92.5,"total_velo",310338
2017-11-27,2017,11,27,48,,,,,,,,,5.7,92.5,"total_fahrzeug",1889164
2017-11-27,2017,11,27,48,,,,,,,,,5.7,92.5,"total_oev",
2017-11-27,2017,11,27,48,,,,,,,,,5.7,92.5,"total_fuss",342816
2017-11-27,2017,11,27,48,,,,,,,,,5.7,92.5,"total_velo",284061
2017-12-04,2017,12,4,49,,,,,,,,,3.1,80.7,"total_fahrzeug",1915440
2017-12-04,2017,12,4,49,,,,,,,,,3.1,80.7,"total_oev",
2017-12-04,2017,12,4,49,,,,,,,,,3.1,80.7,"total_fuss",366397
2017-12-04,2017,12,4,49,,,,,,,,,3.1,80.7,"total_velo",272915
2017-12-11,2017,12,11,50,,,,,,,,,3.1,80.7,"total_fahrzeug",1953820
2017-12-11,2017,12,11,50,,,,,,,,,3.1,80.7,"total_oev",
2017-12-11,2017,12,11,50,,,,,,,,,3.1,80.7,"total_fuss",362883
2017-12-11,2017,12,11,50,,,,,,,,,3.1,80.7,"total_velo",259144
2017-12-18,2017,12,18,51,,,,,,,,,3.1,80.7,"total_fahrzeug",1879198
2017-12-18,2017,12,18,51,,,,,,,,,3.1,80.7,"total_oev",
2017-12-18,2017,12,18,51,,,,,,,,,3.1,80.7,"total_fuss",359896
2017-12-18,2017,12,18,51,,,,,,,,,3.1,80.7,"total_velo",236502
2017-12-25,2017,12,25,52,,,,,,,,,3.1,80.7,"total_fahrzeug",1318562
2017-12-25,2017,12,25,52,,,,,,,,,3.1,80.7,"total_oev",
2017-12-25,2017,12,25,52,,,,,,,,,3.1,80.7,"total_fuss",316327
2017-12-25,2017,12,25,52,,,,,,,,,3.1,80.7,"total_velo",121909
2018-01-01,2018,1,1,1,,,,,,,,,6.3,117.3,"total_fahrzeug",1663957
2018-01-01,2018,1,1,1,,,,,,,,,6.3,117.3,"total_oev",
2018-01-01,2018,1,1,1,,,,,,,,,6.3,117.3,"total_fuss",293042
2018-01-01,2018,1,1,1,,,,,,,,,6.3,117.3,"total_velo",154106
2018-01-08,2018,1,8,2,,,,,,,,,6.3,117.3,"total_fahrzeug",2008970
2018-01-08,2018,1,8,2,,,,,,,,,6.3,117.3,"total_oev",
2018-01-08,2018,1,8,2,,,,,,,,,6.3,117.3,"total_fuss",331067
2018-01-08,2018,1,8,2,,,,,,,,,6.3,117.3,"total_velo",277695
2018-01-15,2018,1,15,3,,,,,,,,,6.3,117.3,"total_fahrzeug",2073721
2018-01-15,2018,1,15,3,,,,,,,,,6.3,117.3,"total_oev",
2018-01-15,2018,1,15,3,,,,,,,,,6.3,117.3,"total_fuss",321903
2018-01-15,2018,1,15,3,,,,,,,,,6.3,117.3,"total_velo",230574
2018-01-22,2018,1,22,4,,,,,,,,,6.3,117.3,"total_fahrzeug",2056988
2018-01-22,2018,1,22,4,,,,,,,,,6.3,117.3,"total_oev",
2018-01-22,2018,1,22,4,,,,,,,,,6.3,117.3,"total_fuss",337997
2018-01-22,2018,1,22,4,,,,,,,,,6.3,117.3,"total_velo",262286
2018-01-29,2018,1,29,5,,,,,,,,,6.3,117.3,"total_fahrzeug",2064007
2018-01-29,2018,1,29,5,,,,,,,,,6.3,117.3,"total_oev",
2018-01-29,2018,1,29,5,,,,,,,,,6.3,117.3,"total_fuss",332392
2018-01-29,2018,1,29,5,,,,,,,,,6.3,117.3,"total_velo",276905
2018-02-05,2018,2,5,6,,,,,,,,,0.3,34.5,"total_fahrzeug",1995117
2018-02-05,2018,2,5,6,,,,,,,,,0.3,34.5,"total_oev",
2018-02-05,2018,2,5,6,,,,,,,,,0.3,34.5,"total_fuss",299631
2018-02-05,2018,2,5,6,,,,,,,,,0.3,34.5,"total_velo",239893
2018-02-12,2018,2,12,7,,,,,,,,,0.3,34.5,"total_fahrzeug",1924407
2018-02-12,2018,2,12,7,,,,,,,,,0.3,34.5,"total_oev",
2018-02-12,2018,2,12,7,,,,,,,,,0.3,34.5,"total_fuss",291301
2018-02-12,2018,2,12,7,,,,,,,,,0.3,34.5,"total_velo",196424
2018-02-19,2018,2,19,8,,,,,,,,,0.3,34.5,"total_fahrzeug",1817801
2018-02-19,2018,2,19,8,,,,,,,,,0.3,34.5,"total_oev",
2018-02-19,2018,2,19,8,,,,,,,,,0.3,34.5,"total_fuss",472757
2018-02-19,2018,2,19,8,,,,,,,,,0.3,34.5,"total_velo",179015
2018-02-26,2018,2,26,9,,,,,,,,,0.3,34.5,"total_fahrzeug",1977546
2018-02-26,2018,2,26,9,,,,,,,,,0.3,34.5,"total_oev",
2018-02-26,2018,2,26,9,,,,,,,,,0.3,34.5,"total_fuss",298706
2018-02-26,2018,2,26,9,,,,,,,,,0.3,34.5,"total_velo",203734
2018-03-05,2018,3,5,10,,,,,,,,,5.2,47.7,"total_fahrzeug",2023236
2018-03-05,2018,3,5,10,,,,,,,,,5.2,47.7,"total_oev",
2018-03-05,2018,3,5,10,,,,,,,,,5.2,47.7,"total_fuss",329626
2018-03-05,2018,3,5,10,,,,,,,,,5.2,47.7,"total_velo",302015
2018-03-12,2018,3,12,11,,,,,,,,,5.2,47.7,"total_fahrzeug",2018851
2018-03-12,2018,3,12,11,,,,,,,,,5.2,47.7,"total_oev",
2018-03-12,2018,3,12,11,,,,,,,,,5.2,47.7,"total_fuss",311401
2018-03-12,2018,3,12,11,,,,,,,,,5.2,47.7,"total_velo",304007
2018-03-19,2018,3,19,12,,,,,,,,,5.2,47.7,"total_fahrzeug",2130826
2018-03-19,2018,3,19,12,,,,,,,,,5.2,47.7,"total_oev",
2018-03-19,2018,3,19,12,,,,,,,,,5.2,47.7,"total_fuss",342141
2018-03-19,2018,3,19,12,,,,,,,,,5.2,47.7,"total_velo",301798
2018-03-26,2018,3,26,13,,,,,,,,,5.2,47.7,"total_fahrzeug",1896776
2018-03-26,2018,3,26,13,,,,,,,,,5.2,47.7,"total_oev",
2018-03-26,2018,3,26,13,,,,,,,,,5.2,47.7,"total_fuss",289469
2018-03-26,2018,3,26,13,,,,,,,,,5.2,47.7,"total_velo",215135
2018-04-02,2018,4,2,14,,,,,,,,,14.2,15,"total_fahrzeug",1864501
2018-04-02,2018,4,2,14,,,,,,,,,14.2,15,"total_oev",
2018-04-02,2018,4,2,14,,,,,,,,,14.2,15,"total_fuss",330640
2018-04-02,2018,4,2,14,,,,,,,,,14.2,15,"total_velo",268153
2018-04-09,2018,4,9,15,,,,,,,,,14.2,15,"total_fahrzeug",2034879
2018-04-09,2018,4,9,15,,,,,,,,,14.2,15,"total_oev",
2018-04-09,2018,4,9,15,,,,,,,,,14.2,15,"total_fuss",357505
2018-04-09,2018,4,9,15,,,,,,,,,14.2,15,"total_velo",352099
2018-04-16,2018,4,16,16,,,,,,,,,14.2,15,"total_fahrzeug",2010397
2018-04-16,2018,4,16,16,,,,,,,,,14.2,15,"total_oev",
2018-04-16,2018,4,16,16,,,,,,,,,14.2,15,"total_fuss",366057
2018-04-16,2018,4,16,16,,,,,,,,,14.2,15,"total_velo",398866
2018-04-23,2018,4,23,17,,,,,,,,,14.2,15,"total_fahrzeug",2040877
2018-04-23,2018,4,23,17,,,,,,,,,14.2,15,"total_oev",
2018-04-23,2018,4,23,17,,,,,,,,,14.2,15,"total_fuss",341217
2018-04-23,2018,4,23,17,,,,,,,,,14.2,15,"total_velo",378110
2018-04-30,2018,4,30,18,,,,,,,,,14.2,15,"total_fahrzeug",1875198
2018-04-30,2018,4,30,18,,,,,,,,,14.2,15,"total_oev",
2018-04-30,2018,4,30,18,,,,,,,,,14.2,15,"total_fuss",331655
2018-04-30,2018,4,30,18,,,,,,,,,14.2,15,"total_velo",346423
2018-05-07,2018,5,7,19,,,,,,,,,16.3,127.2,"total_fahrzeug",1812783
2018-05-07,2018,5,7,19,,,,,,,,,16.3,127.2,"total_oev",
2018-05-07,2018,5,7,19,,,,,,,,,16.3,127.2,"total_fuss",315853
2018-05-07,2018,5,7,19,,,,,,,,,16.3,127.2,"total_velo",320704
2018-05-14,2018,5,14,20,,,,,,,,,16.3,127.2,"total_fahrzeug",1970719
2018-05-14,2018,5,14,20,,,,,,,,,16.3,127.2,"total_oev",
2018-05-14,2018,5,14,20,,,,,,,,,16.3,127.2,"total_fuss",316859
2018-05-14,2018,5,14,20,,,,,,,,,16.3,127.2,"total_velo",324206
2018-05-21,2018,5,21,21,,,,,,,,,16.3,127.2,"total_fahrzeug",1879560
2018-05-21,2018,5,21,21,,,,,,,,,16.3,127.2,"total_oev",
2018-05-21,2018,5,21,21,,,,,,,,,16.3,127.2,"total_fuss",322057
2018-05-21,2018,5,21,21,,,,,,,,,16.3,127.2,"total_velo",387792
2018-05-28,2018,5,28,22,,,,,,,,,16.3,127.2,"total_fahrzeug",2020049
2018-05-28,2018,5,28,22,,,,,,,,,16.3,127.2,"total_oev",
2018-05-28,2018,5,28,22,,,,,,,,,16.3,127.2,"total_fuss",325302
2018-05-28,2018,5,28,22,,,,,,,,,16.3,127.2,"total_velo",418895
2018-06-04,2018,6,4,23,,,,,,,,,19.5,47.8,"total_fahrzeug",1999529
2018-06-04,2018,6,4,23,,,,,,,,,19.5,47.8,"total_oev",
2018-06-04,2018,6,4,23,,,,,,,,,19.5,47.8,"total_fuss",305498
2018-06-04,2018,6,4,23,,,,,,,,,19.5,47.8,"total_velo",412050
2018-06-11,2018,6,11,24,,,,,,,,,19.5,47.8,"total_fahrzeug",2061405
2018-06-11,2018,6,11,24,,,,,,,,,19.5,47.8,"total_oev",
2018-06-11,2018,6,11,24,,,,,,,,,19.5,47.8,"total_fuss",362442
2018-06-11,2018,6,11,24,,,,,,,,,19.5,47.8,"total_velo",398008
2018-06-18,2018,6,18,25,,,,,,,,,19.5,47.8,"total_fahrzeug",2030058
2018-06-18,2018,6,18,25,,,,,,,,,19.5,47.8,"total_oev",
2018-06-18,2018,6,18,25,,,,,,,,,19.5,47.8,"total_fuss",330308
2018-06-18,2018,6,18,25,,,,,,,,,19.5,47.8,"total_velo",437609
2018-06-25,2018,6,25,26,,,,,,,,,19.5,47.8,"total_fahrzeug",2066912
2018-06-25,2018,6,25,26,,,,,,,,,19.5,47.8,"total_oev",
2018-06-25,2018,6,25,26,,,,,,,,,19.5,47.8,"total_fuss",343197
2018-06-25,2018,6,25,26,,,,,,,,,19.5,47.8,"total_velo",431581
2018-07-02,2018,7,2,27,,,,,,,,,22.4,55.3,"total_fahrzeug",1864566
2018-07-02,2018,7,2,27,,,,,,,,,22.4,55.3,"total_oev",
2018-07-02,2018,7,2,27,,,,,,,,,22.4,55.3,"total_fuss",282688
2018-07-02,2018,7,2,27,,,,,,,,,22.4,55.3,"total_velo",337123
2018-07-09,2018,7,9,28,,,,,,,,,22.4,55.3,"total_fahrzeug",1829463
2018-07-09,2018,7,9,28,,,,,,,,,22.4,55.3,"total_oev",
2018-07-09,2018,7,9,28,,,,,,,,,22.4,55.3,"total_fuss",285558
2018-07-09,2018,7,9,28,,,,,,,,,22.4,55.3,"total_velo",348669
2018-07-16,2018,7,16,29,,,,,,,,,22.4,55.3,"total_fahrzeug",1838517
2018-07-16,2018,7,16,29,,,,,,,,,22.4,55.3,"total_oev",
2018-07-16,2018,7,16,29,,,,,,,,,22.4,55.3,"total_fuss",280289
2018-07-16,2018,7,16,29,,,,,,,,,22.4,55.3,"total_velo",334508
2018-07-23,2018,7,23,30,,,,,,,,,22.4,55.3,"total_fahrzeug",1864492
2018-07-23,2018,7,23,30,,,,,,,,,22.4,55.3,"total_oev",
2018-07-23,2018,7,23,30,,,,,,,,,22.4,55.3,"total_fuss",266451
2018-07-23,2018,7,23,30,,,,,,,,,22.4,55.3,"total_velo",353322
2018-07-30,2018,7,30,31,,,,,,,,,22.4,55.3,"total_fahrzeug",1720214
2018-07-30,2018,7,30,31,,,,,,,,,22.4,55.3,"total_oev",
2018-07-30,2018,7,30,31,,,,,,,,,22.4,55.3,"total_fuss",236770
2018-07-30,2018,7,30,31,,,,,,,,,22.4,55.3,"total_velo",350511
2018-08-06,2018,8,6,32,,,,,,,,,21.7,50.6,"total_fahrzeug",1931785
2018-08-06,2018,8,6,32,,,,,,,,,21.7,50.6,"total_oev",
2018-08-06,2018,8,6,32,,,,,,,,,21.7,50.6,"total_fuss",281782
2018-08-06,2018,8,6,32,,,,,,,,,21.7,50.6,"total_velo",409660
2018-08-13,2018,8,13,33,,,,,,,,,21.7,50.6,"total_fahrzeug",2030738
2018-08-13,2018,8,13,33,,,,,,,,,21.7,50.6,"total_oev",
2018-08-13,2018,8,13,33,,,,,,,,,21.7,50.6,"total_fuss",315857
2018-08-13,2018,8,13,33,,,,,,,,,21.7,50.6,"total_velo",444039
2018-08-20,2018,8,20,34,,,,,,,,,21.7,50.6,"total_fahrzeug",2047119
2018-08-20,2018,8,20,34,,,,,,,,,21.7,50.6,"total_oev",
2018-08-20,2018,8,20,34,,,,,,,,,21.7,50.6,"total_fuss",303850
2018-08-20,2018,8,20,34,,,,,,,,,21.7,50.6,"total_velo",429851
2018-08-27,2018,8,27,35,,,,,,,,,21.7,50.6,"total_fahrzeug",2058097
2018-08-27,2018,8,27,35,,,,,,,,,21.7,50.6,"total_oev",
2018-08-27,2018,8,27,35,,,,,,,,,21.7,50.6,"total_fuss",299002
2018-08-27,2018,8,27,35,,,,,,,,,21.7,50.6,"total_velo",393478
2018-09-03,2018,9,3,36,,,,,,,,,17.4,28.1,"total_fahrzeug",2048208
2018-09-03,2018,9,3,36,,,,,,,,,17.4,28.1,"total_oev",
2018-09-03,2018,9,3,36,,,,,,,,,17.4,28.1,"total_fuss",308768
2018-09-03,2018,9,3,36,,,,,,,,,17.4,28.1,"total_velo",431139
2018-09-10,2018,9,10,37,,,,,,,,,17.4,28.1,"total_fahrzeug",2084452
2018-09-10,2018,9,10,37,,,,,,,,,17.4,28.1,"total_oev",
2018-09-10,2018,9,10,37,,,,,,,,,17.4,28.1,"total_fuss",305377
2018-09-10,2018,9,10,37,,,,,,,,,17.4,28.1,"total_velo",459245
2018-09-17,2018,9,17,38,,,,,,,,,17.4,28.1,"total_fahrzeug",2069680
2018-09-17,2018,9,17,38,,,,,,,,,17.4,28.1,"total_oev",
2018-09-17,2018,9,17,38,,,,,,,,,17.4,28.1,"total_fuss",299402
2018-09-17,2018,9,17,38,,,,,,,,,17.4,28.1,"total_velo",446028
2018-09-24,2018,9,24,39,,,,,,,,,17.4,28.1,"total_fahrzeug",2095063
2018-09-24,2018,9,24,39,,,,,,,,,17.4,28.1,"total_oev",
2018-09-24,2018,9,24,39,,,,,,,,,17.4,28.1,"total_fuss",335755
2018-09-24,2018,9,24,39,,,,,,,,,17.4,28.1,"total_velo",427459
2018-10-01,2018,10,1,40,,,,,,,,,11.8,41.4,"total_fahrzeug",1963129
2018-10-01,2018,10,1,40,,,,,,,,,11.8,41.4,"total_oev",
2018-10-01,2018,10,1,40,,,,,,,,,11.8,41.4,"total_fuss",315916
2018-10-01,2018,10,1,40,,,,,,,,,11.8,41.4,"total_velo",332486
2018-10-08,2018,10,8,41,,,,,,,,,11.8,41.4,"total_fahrzeug",1981954
2018-10-08,2018,10,8,41,,,,,,,,,11.8,41.4,"total_oev",
2018-10-08,2018,10,8,41,,,,,,,,,11.8,41.4,"total_fuss",330228
2018-10-08,2018,10,8,41,,,,,,,,,11.8,41.4,"total_velo",377364
2018-10-15,2018,10,15,42,,,,,,,,,11.8,41.4,"total_fahrzeug",2105427
2018-10-15,2018,10,15,42,,,,,,,,,11.8,41.4,"total_oev",
2018-10-15,2018,10,15,42,,,,,,,,,11.8,41.4,"total_fuss",350437
2018-10-15,2018,10,15,42,,,,,,,,,11.8,41.4,"total_velo",444762
2018-10-22,2018,10,22,43,,,,,,,,,11.8,41.4,"total_fahrzeug",2137138
2018-10-22,2018,10,22,43,,,,,,,,,11.8,41.4,"total_oev",
2018-10-22,2018,10,22,43,,,,,,,,,11.8,41.4,"total_fuss",351265
2018-10-22,2018,10,22,43,,,,,,,,,11.8,41.4,"total_velo",386249
2018-10-29,2018,10,29,44,,,,,,,,,11.8,41.4,"total_fahrzeug",2124755
2018-10-29,2018,10,29,44,,,,,,,,,11.8,41.4,"total_oev",
2018-10-29,2018,10,29,44,,,,,,,,,11.8,41.4,"total_fuss",417864
2018-10-29,2018,10,29,44,,,,,,,,,11.8,41.4,"total_velo",365199
2018-11-05,2018,11,5,45,,,,,,,,,6.3,33.7,"total_fahrzeug",2097160
2018-11-05,2018,11,5,45,,,,,,,,,6.3,33.7,"total_oev",
2018-11-05,2018,11,5,45,,,,,,,,,6.3,33.7,"total_fuss",385079
2018-11-05,2018,11,5,45,,,,,,,,,6.3,33.7,"total_velo",382491
2018-11-12,2018,11,12,46,,,,,,,,,6.3,33.7,"total_fahrzeug",2083702
2018-11-12,2018,11,12,46,,,,,,,,,6.3,33.7,"total_oev",
2018-11-12,2018,11,12,46,,,,,,,,,6.3,33.7,"total_fuss",328727
2018-11-12,2018,11,12,46,,,,,,,,,6.3,33.7,"total_velo",367927
2018-11-19,2018,11,19,47,,,,,,,,,6.3,33.7,"total_fahrzeug",2076149
2018-11-19,2018,11,19,47,,,,,,,,,6.3,33.7,"total_oev",
2018-11-19,2018,11,19,47,,,,,,,,,6.3,33.7,"total_fuss",353465
2018-11-19,2018,11,19,47,,,,,,,,,6.3,33.7,"total_velo",335554
2018-11-26,2018,11,26,48,,,,,,,,,6.3,33.7,"total_fahrzeug",2099046
2018-11-26,2018,11,26,48,,,,,,,,,6.3,33.7,"total_oev",
2018-11-26,2018,11,26,48,,,,,,,,,6.3,33.7,"total_fuss",330475
2018-11-26,2018,11,26,48,,,,,,,,,6.3,33.7,"total_velo",317761
2018-12-03,2018,12,3,49,,,,,,,,,5,99,"total_fahrzeug",2089642
2018-12-03,2018,12,3,49,,,,,,,,,5,99,"total_oev",
2018-12-03,2018,12,3,49,,,,,,,,,5,99,"total_fuss",351770
2018-12-03,2018,12,3,49,,,,,,,,,5,99,"total_velo",323152
2018-12-10,2018,12,10,50,,,,,,,,,5,99,"total_fahrzeug",2119418
2018-12-10,2018,12,10,50,,,,,,,,,5,99,"total_oev",
2018-12-10,2018,12,10,50,,,,,,,,,5,99,"total_fuss",353963
2018-12-10,2018,12,10,50,,,,,,,,,5,99,"total_velo",315533
2018-12-17,2018,12,17,51,,,,,,,,,5,99,"total_fahrzeug",2117758
2018-12-17,2018,12,17,51,,,,,,,,,5,99,"total_oev",
2018-12-17,2018,12,17,51,,,,,,,,,5,99,"total_fuss",348411
2018-12-17,2018,12,17,51,,,,,,,,,5,99,"total_velo",275554
2018-12-24,2018,12,24,52,,,,,,,,,5,99,"total_fahrzeug",1486803
2018-12-24,2018,12,24,52,,,,,,,,,5,99,"total_oev",
2018-12-24,2018,12,24,52,,,,,,,,,5,99,"total_fuss",248019
2018-12-24,2018,12,24,52,,,,,,,,,5,99,"total_velo",122223
